date,product_category_name,demanda_real,demanda_prevista,erro,erro_absoluto,cenario,modelo
2018-06-01,audio,20,25.71,-5.710000000000001,5.710000000000001,Sem Pareto (74 categorias),Random Forest
2018-07-01,audio,22,23.71,-1.7100000000000009,1.7100000000000009,Sem Pareto (74 categorias),Random Forest
2018-08-01,audio,26,21.435,4.565000000000001,4.565000000000001,Sem Pareto (74 categorias),Random Forest
2018-06-01,automotivo,295,322.61,-27.610000000000014,27.610000000000014,Sem Pareto (74 categorias),Random Forest
2018-07-01,automotivo,341,316.145,24.855000000000015,24.855000000000015,Sem Pareto (74 categorias),Random Forest
2018-08-01,automotivo,370,336.87,33.129999999999995,33.129999999999995,Sem Pareto (74 categorias),Random Forest
2018-06-01,bebes,223,241.89,-18.889999999999983,18.889999999999983,Sem Pareto (74 categorias),Random Forest
2018-07-01,bebes,214,238.25,-24.25,24.25,Sem Pareto (74 categorias),Random Forest
2018-08-01,bebes,212,236.25,-24.25,24.25,Sem Pareto (74 categorias),Random Forest
2018-06-01,bebidas,33,56.01,-23.01,23.01,Sem Pareto (74 categorias),Random Forest
2018-07-01,bebidas,16,59.42,-43.42,43.42,Sem Pareto (74 categorias),Random Forest
2018-08-01,bebidas,27,33.52,-6.520000000000003,6.520000000000003,Sem Pareto (74 categorias),Random Forest
2018-06-01,beleza_saude,875,682.25,192.75,192.75,Sem Pareto (74 categorias),Random Forest
2018-07-01,beleza_saude,770,644.67,125.33000000000004,125.33000000000004,Sem Pareto (74 categorias),Random Forest
2018-08-01,beleza_saude,835,636.035,198.96500000000003,198.96500000000003,Sem Pareto (74 categorias),Random Forest
2018-06-01,brinquedos,190,229.96,-39.96000000000001,39.96000000000001,Sem Pareto (74 categorias),Random Forest
2018-07-01,brinquedos,154,220.71,-66.71000000000001,66.71000000000001,Sem Pareto (74 categorias),Random Forest
2018-08-01,brinquedos,165,183.595,-18.595,18.595,Sem Pareto (74 categorias),Random Forest
2018-06-01,cama_mesa_banho,764,690.29,73.71000000000004,73.71000000000004,Sem Pareto (74 categorias),Random Forest
2018-07-01,cama_mesa_banho,617,696.445,-79.44500000000005,79.44500000000005,Sem Pareto (74 categorias),Random Forest
2018-08-01,cama_mesa_banho,655,679.995,-24.995000000000005,24.995000000000005,Sem Pareto (74 categorias),Random Forest
2018-06-01,casa_conforto,16,19.915,-3.914999999999999,3.914999999999999,Sem Pareto (74 categorias),Random Forest
2018-07-01,casa_conforto,23,21.075,1.9250000000000007,1.9250000000000007,Sem Pareto (74 categorias),Random Forest
2018-08-01,casa_conforto,16,21.06,-5.059999999999999,5.059999999999999,Sem Pareto (74 categorias),Random Forest
2018-06-01,casa_conforto_2,2,1.28,0.72,0.72,Sem Pareto (74 categorias),Random Forest
2018-07-01,casa_conforto_2,3,1.145,1.855,1.855,Sem Pareto (74 categorias),Random Forest
2018-08-01,casa_conforto_2,0,2.65,-2.65,2.65,Sem Pareto (74 categorias),Random Forest
2018-06-01,casa_construcao,71,79.78,-8.780000000000001,8.780000000000001,Sem Pareto (74 categorias),Random Forest
2018-07-01,casa_construcao,60,88.645,-28.645,28.645,Sem Pareto (74 categorias),Random Forest
2018-08-01,casa_construcao,48,75.085,-27.084999999999997,27.084999999999997,Sem Pareto (74 categorias),Random Forest
2018-06-01,categoria_desconhecida,23,87.43,-64.43,64.43,Sem Pareto (74 categorias),Random Forest
2018-07-01,categoria_desconhecida,47,54.11,-7.109999999999999,7.109999999999999,Sem Pareto (74 categorias),Random Forest
2018-08-01,categoria_desconhecida,31,46.505,-15.505000000000004,15.505000000000004,Sem Pareto (74 categorias),Random Forest
2018-06-01,cds_dvds_musicais,0,0.885,-0.885,0.885,Sem Pareto (74 categorias),Random Forest
2018-07-01,cds_dvds_musicais,0,2.625,-2.625,2.625,Sem Pareto (74 categorias),Random Forest
2018-08-01,cds_dvds_musicais,0,2.94,-2.94,2.94,Sem Pareto (74 categorias),Random Forest
2018-06-01,cine_foto,13,13.14,-0.1400000000000005,0.1400000000000005,Sem Pareto (74 categorias),Random Forest
2018-07-01,cine_foto,7,11.705,-4.705,4.705,Sem Pareto (74 categorias),Random Forest
2018-08-01,cine_foto,9,13.08,-4.08,4.08,Sem Pareto (74 categorias),Random Forest
2018-06-01,climatizacao,15,18.475,-3.4750000000000014,3.4750000000000014,Sem Pareto (74 categorias),Random Forest
2018-07-01,climatizacao,17,18.58,-1.5799999999999983,1.5799999999999983,Sem Pareto (74 categorias),Random Forest
2018-08-01,climatizacao,21,19.695,1.3049999999999995,1.3049999999999995,Sem Pareto (74 categorias),Random Forest
2018-06-01,consoles_games,43,51.12,-8.119999999999997,8.119999999999997,Sem Pareto (74 categorias),Random Forest
2018-07-01,consoles_games,49,63.11,-14.11,14.11,Sem Pareto (74 categorias),Random Forest
2018-08-01,consoles_games,59,71.3,-12.299999999999995,12.299999999999995,Sem Pareto (74 categorias),Random Forest
2018-06-01,construcao_ferramentas_construcao,113,118.81,-5.810000000000002,5.810000000000002,Sem Pareto (74 categorias),Random Forest
2018-07-01,construcao_ferramentas_construcao,115,164.975,-49.975,49.975,Sem Pareto (74 categorias),Random Forest
2018-08-01,construcao_ferramentas_construcao,162,145.38,16.620000000000005,16.620000000000005,Sem Pareto (74 categorias),Random Forest
2018-06-01,construcao_ferramentas_ferramentas,4,13.075,-9.075,9.075,Sem Pareto (74 categorias),Random Forest
2018-07-01,construcao_ferramentas_ferramentas,12,7.355,4.645,4.645,Sem Pareto (74 categorias),Random Forest
2018-08-01,construcao_ferramentas_ferramentas,14,10.815,3.1850000000000005,3.1850000000000005,Sem Pareto (74 categorias),Random Forest
2018-06-01,construcao_ferramentas_iluminacao,44,40.115,3.884999999999998,3.884999999999998,Sem Pareto (74 categorias),Random Forest
2018-07-01,construcao_ferramentas_iluminacao,55,63.095,-8.094999999999999,8.094999999999999,Sem Pareto (74 categorias),Random Forest
2018-08-01,construcao_ferramentas_iluminacao,62,60.53,1.4699999999999989,1.4699999999999989,Sem Pareto (74 categorias),Random Forest
2018-06-01,construcao_ferramentas_jardim,11,18.775,-7.774999999999999,7.774999999999999,Sem Pareto (74 categorias),Random Forest
2018-07-01,construcao_ferramentas_jardim,22,16.74,5.260000000000002,5.260000000000002,Sem Pareto (74 categorias),Random Forest
2018-08-01,construcao_ferramentas_jardim,23,17.595,5.405000000000001,5.405000000000001,Sem Pareto (74 categorias),Random Forest
2018-06-01,construcao_ferramentas_seguranca,16,20.415,-4.414999999999999,4.414999999999999,Sem Pareto (74 categorias),Random Forest
2018-07-01,construcao_ferramentas_seguranca,15,20.22,-5.219999999999999,5.219999999999999,Sem Pareto (74 categorias),Random Forest
2018-08-01,construcao_ferramentas_seguranca,25,20.635,4.364999999999998,4.364999999999998,Sem Pareto (74 categorias),Random Forest
2018-06-01,cool_stuff,103,206.155,-103.155,103.155,Sem Pareto (74 categorias),Random Forest
2018-07-01,cool_stuff,115,143.925,-28.92500000000001,28.92500000000001,Sem Pareto (74 categorias),Random Forest
2018-08-01,cool_stuff,119,155.145,-36.14500000000001,36.14500000000001,Sem Pareto (74 categorias),Random Forest
2018-06-01,dvds_blu_ray,6,5.53,0.4699999999999997,0.4699999999999997,Sem Pareto (74 categorias),Random Forest
2018-07-01,dvds_blu_ray,1,6.34,-5.34,5.34,Sem Pareto (74 categorias),Random Forest
2018-08-01,dvds_blu_ray,1,4.86,-3.86,3.86,Sem Pareto (74 categorias),Random Forest
2018-06-01,eletrodomesticos,65,84.625,-19.625,19.625,Sem Pareto (74 categorias),Random Forest
2018-07-01,eletrodomesticos,78,90.665,-12.665000000000006,12.665000000000006,Sem Pareto (74 categorias),Random Forest
2018-08-01,eletrodomesticos,63,82.555,-19.555000000000007,19.555000000000007,Sem Pareto (74 categorias),Random Forest
2018-06-01,eletrodomesticos_2,19,18.125,0.875,0.875,Sem Pareto (74 categorias),Random Forest
2018-07-01,eletrodomesticos_2,23,22.56,0.4400000000000013,0.4400000000000013,Sem Pareto (74 categorias),Random Forest
2018-08-01,eletrodomesticos_2,14,20.925,-6.925000000000001,6.925000000000001,Sem Pareto (74 categorias),Random Forest
2018-06-01,eletronicos,191,250.28,-59.28,59.28,Sem Pareto (74 categorias),Random Forest
2018-07-01,eletronicos,151,225.805,-74.805,74.805,Sem Pareto (74 categorias),Random Forest
2018-08-01,eletronicos,119,172.77,-53.77000000000001,53.77000000000001,Sem Pareto (74 categorias),Random Forest
2018-06-01,eletroportateis,49,88.62,-39.620000000000005,39.620000000000005,Sem Pareto (74 categorias),Random Forest
2018-07-01,eletroportateis,42,82.58,-40.58,40.58,Sem Pareto (74 categorias),Random Forest
2018-08-01,eletroportateis,23,61.4,-38.4,38.4,Sem Pareto (74 categorias),Random Forest
2018-06-01,esporte_lazer,419,575.6,-156.60000000000002,156.60000000000002,Sem Pareto (74 categorias),Random Forest
2018-07-01,esporte_lazer,460,572.0,-112.0,112.0,Sem Pareto (74 categorias),Random Forest
2018-08-01,esporte_lazer,471,534.175,-63.17499999999996,63.17499999999996,Sem Pareto (74 categorias),Random Forest
2018-06-01,fashion_bolsas_e_acessorios,87,131.325,-44.32499999999999,44.32499999999999,Sem Pareto (74 categorias),Random Forest
2018-07-01,fashion_bolsas_e_acessorios,74,93.605,-19.605000000000004,19.605000000000004,Sem Pareto (74 categorias),Random Forest
2018-08-01,fashion_bolsas_e_acessorios,126,82.885,43.115,43.115,Sem Pareto (74 categorias),Random Forest
2018-06-01,fashion_calcados,10,11.025,-1.0250000000000004,1.0250000000000004,Sem Pareto (74 categorias),Random Forest
2018-07-01,fashion_calcados,5,11.795,-6.795,6.795,Sem Pareto (74 categorias),Random Forest
2018-08-01,fashion_calcados,3,7.56,-4.56,4.56,Sem Pareto (74 categorias),Random Forest
2018-06-01,fashion_esporte,0,1.015,-1.015,1.015,Sem Pareto (74 categorias),Random Forest
2018-07-01,fashion_esporte,0,1.13,-1.13,1.13,Sem Pareto (74 categorias),Random Forest
2018-08-01,fashion_esporte,1,0.99,0.01,0.01,Sem Pareto (74 categorias),Random Forest
2018-06-01,fashion_roupa_feminina,0,1.865,-1.865,1.865,Sem Pareto (74 categorias),Random Forest
2018-07-01,fashion_roupa_feminina,0,1.785,-1.785,1.785,Sem Pareto (74 categorias),Random Forest
2018-08-01,fashion_roupa_feminina,3,0.885,2.115,2.115,Sem Pareto (74 categorias),Random Forest
2018-06-01,fashion_roupa_infanto_juvenil,1,0.795,0.2049999999999999,0.2049999999999999,Sem Pareto (74 categorias),Random Forest
2018-07-01,fashion_roupa_infanto_juvenil,0,0.57,-0.57,0.57,Sem Pareto (74 categorias),Random Forest
2018-08-01,fashion_roupa_infanto_juvenil,0,0.485,-0.485,0.485,Sem Pareto (74 categorias),Random Forest
2018-06-01,fashion_roupa_masculina,7,0.435,6.565,6.565,Sem Pareto (74 categorias),Random Forest
2018-07-01,fashion_roupa_masculina,5,6.085,-1.085,1.085,Sem Pareto (74 categorias),Random Forest
2018-08-01,fashion_roupa_masculina,3,5.645,-2.645,2.645,Sem Pareto (74 categorias),Random Forest
2018-06-01,fashion_underwear_e_moda_praia,7,6.3,0.7000000000000002,0.7000000000000002,Sem Pareto (74 categorias),Random Forest
2018-07-01,fashion_underwear_e_moda_praia,2,6.765,-4.765,4.765,Sem Pareto (74 categorias),Random Forest
2018-08-01,fashion_underwear_e_moda_praia,1,5.51,-4.51,4.51,Sem Pareto (74 categorias),Random Forest
2018-06-01,ferramentas_jardim,184,298.825,-114.825,114.825,Sem Pareto (74 categorias),Random Forest
2018-07-01,ferramentas_jardim,177,247.005,-70.005,70.005,Sem Pareto (74 categorias),Random Forest
2018-08-01,ferramentas_jardim,136,222.855,-86.85499999999999,86.85499999999999,Sem Pareto (74 categorias),Random Forest
2018-06-01,flores,2,3.9,-1.9,1.9,Sem Pareto (74 categorias),Random Forest
2018-07-01,flores,2,3.585,-1.585,1.585,Sem Pareto (74 categorias),Random Forest
2018-08-01,flores,0,3.17,-3.17,3.17,Sem Pareto (74 categorias),Random Forest
2018-06-01,fraldas_higiene,7,3.12,3.88,3.88,Sem Pareto (74 categorias),Random Forest
2018-07-01,fraldas_higiene,3,5.815,-2.8150000000000004,2.8150000000000004,Sem Pareto (74 categorias),Random Forest
2018-08-01,fraldas_higiene,3,4.015,-1.0149999999999997,1.0149999999999997,Sem Pareto (74 categorias),Random Forest
2018-06-01,industria_comercio_e_negocios,26,44.21,-18.21,18.21,Sem Pareto (74 categorias),Random Forest
2018-07-01,industria_comercio_e_negocios,14,37.455,-23.455,23.455,Sem Pareto (74 categorias),Random Forest
2018-08-01,industria_comercio_e_negocios,10,23.58,-13.579999999999998,13.579999999999998,Sem Pareto (74 categorias),Random Forest
2018-06-01,informatica_acessorios,401,583.925,-182.92499999999995,182.92499999999995,Sem Pareto (74 categorias),Random Forest
2018-07-01,informatica_acessorios,418,585.5,-167.5,167.5,Sem Pareto (74 categorias),Random Forest
2018-08-01,informatica_acessorios,415,532.475,-117.47500000000002,117.47500000000002,Sem Pareto (74 categorias),Random Forest
2018-06-01,instrumentos_musicais,47,70.485,-23.485,23.485,Sem Pareto (74 categorias),Random Forest
2018-07-01,instrumentos_musicais,36,86.53,-50.53,50.53,Sem Pareto (74 categorias),Random Forest
2018-08-01,instrumentos_musicais,41,60.19,-19.19,19.19,Sem Pareto (74 categorias),Random Forest
2018-06-01,la_cuisine,0,1.685,-1.685,1.685,Sem Pareto (74 categorias),Random Forest
2018-07-01,la_cuisine,0,2.085,-2.085,2.085,Sem Pareto (74 categorias),Random Forest
2018-08-01,la_cuisine,0,1.18,-1.18,1.18,Sem Pareto (74 categorias),Random Forest
2018-06-01,livros_importados,9,5.53,3.47,3.47,Sem Pareto (74 categorias),Random Forest
2018-07-01,livros_importados,7,9.74,-2.74,2.74,Sem Pareto (74 categorias),Random Forest
2018-08-01,livros_importados,1,10.78,-9.78,9.78,Sem Pareto (74 categorias),Random Forest
2018-06-01,livros_interesse_geral,38,64.65,-26.65000000000001,26.65000000000001,Sem Pareto (74 categorias),Random Forest
2018-07-01,livros_interesse_geral,25,60.575,-35.575,35.575,Sem Pareto (74 categorias),Random Forest
2018-08-01,livros_interesse_geral,36,34.49,1.509999999999998,1.509999999999998,Sem Pareto (74 categorias),Random Forest
2018-06-01,livros_tecnicos,26,36.435,-10.435000000000002,10.435000000000002,Sem Pareto (74 categorias),Random Forest
2018-07-01,livros_tecnicos,26,45.18,-19.18,19.18,Sem Pareto (74 categorias),Random Forest
2018-08-01,livros_tecnicos,29,40.155,-11.155,11.155,Sem Pareto (74 categorias),Random Forest
2018-06-01,malas_acessorios,36,70.97,-34.97,34.97,Sem Pareto (74 categorias),Random Forest
2018-07-01,malas_acessorios,54,62.085,-8.085,8.085,Sem Pareto (74 categorias),Random Forest
2018-08-01,malas_acessorios,64,56.27,7.729999999999997,7.729999999999997,Sem Pareto (74 categorias),Random Forest
2018-06-01,market_place,7,17.955,-10.954999999999998,10.954999999999998,Sem Pareto (74 categorias),Random Forest
2018-07-01,market_place,4,11.92,-7.92,7.92,Sem Pareto (74 categorias),Random Forest
2018-08-01,market_place,8,6.305,1.6950000000000005,1.6950000000000005,Sem Pareto (74 categorias),Random Forest
2018-06-01,moveis_colchao_e_estofado,0,1.92,-1.92,1.92,Sem Pareto (74 categorias),Random Forest
2018-07-01,moveis_colchao_e_estofado,1,1.135,-0.135,0.135,Sem Pareto (74 categorias),Random Forest
2018-08-01,moveis_colchao_e_estofado,0,1.815,-1.815,1.815,Sem Pareto (74 categorias),Random Forest
2018-06-01,moveis_cozinha_area_de_servico_jantar_e_jardim,29,17.17,11.829999999999998,11.829999999999998,Sem Pareto (74 categorias),Random Forest
2018-07-01,moveis_cozinha_area_de_servico_jantar_e_jardim,22,27.09,-5.09,5.09,Sem Pareto (74 categorias),Random Forest
2018-08-01,moveis_cozinha_area_de_servico_jantar_e_jardim,20,20.14,-0.1400000000000005,0.1400000000000005,Sem Pareto (74 categorias),Random Forest
2018-06-01,moveis_decoracao,402,562.705,-160.70500000000004,160.70500000000004,Sem Pareto (74 categorias),Random Forest
2018-07-01,moveis_decoracao,436,585.745,-149.745,149.745,Sem Pareto (74 categorias),Random Forest
2018-08-01,moveis_decoracao,430,517.065,-87.06500000000005,87.06500000000005,Sem Pareto (74 categorias),Random Forest
2018-06-01,moveis_escritorio,76,106.26,-30.260000000000005,30.260000000000005,Sem Pareto (74 categorias),Random Forest
2018-07-01,moveis_escritorio,80,89.63,-9.629999999999995,9.629999999999995,Sem Pareto (74 categorias),Random Forest
2018-08-01,moveis_escritorio,30,94.2,-64.2,64.2,Sem Pareto (74 categorias),Random Forest
2018-06-01,moveis_quarto,9,6.225,2.7750000000000004,2.7750000000000004,Sem Pareto (74 categorias),Random Forest
2018-07-01,moveis_quarto,10,8.025,1.975,1.975,Sem Pareto (74 categorias),Random Forest
2018-08-01,moveis_quarto,12,11.225,0.7750000000000004,0.7750000000000004,Sem Pareto (74 categorias),Random Forest
2018-06-01,moveis_sala,29,26.36,2.640000000000001,2.640000000000001,Sem Pareto (74 categorias),Random Forest
2018-07-01,moveis_sala,54,26.17,27.83,27.83,Sem Pareto (74 categorias),Random Forest
2018-08-01,moveis_sala,40,39.9,0.1000000000000014,0.1000000000000014,Sem Pareto (74 categorias),Random Forest
2018-06-01,musica,3,4.225,-1.2249999999999996,1.2249999999999996,Sem Pareto (74 categorias),Random Forest
2018-07-01,musica,3,4.16,-1.16,1.16,Sem Pareto (74 categorias),Random Forest
2018-08-01,musica,6,3.9,2.1,2.1,Sem Pareto (74 categorias),Random Forest
2018-06-01,papelaria,167,130.63,36.370000000000005,36.370000000000005,Sem Pareto (74 categorias),Random Forest
2018-07-01,papelaria,190,157.72,32.28,32.28,Sem Pareto (74 categorias),Random Forest
2018-08-01,papelaria,169,250.185,-81.185,81.185,Sem Pareto (74 categorias),Random Forest
2018-06-01,pc_gamer,0,0.59,-0.59,0.59,Sem Pareto (74 categorias),Random Forest
2018-07-01,pc_gamer,2,0.65,1.35,1.35,Sem Pareto (74 categorias),Random Forest
2018-08-01,pc_gamer,1,0.84,0.16,0.16,Sem Pareto (74 categorias),Random Forest
2018-06-01,pcs,13,10.485,2.515000000000001,2.515000000000001,Sem Pareto (74 categorias),Random Forest
2018-07-01,pcs,8,7.71,0.29,0.29,Sem Pareto (74 categorias),Random Forest
2018-08-01,pcs,12,11.125,0.875,0.875,Sem Pareto (74 categorias),Random Forest
2018-06-01,perfumaria,186,209.63,-23.629999999999995,23.629999999999995,Sem Pareto (74 categorias),Random Forest
2018-07-01,perfumaria,199,219.695,-20.694999999999997,20.694999999999997,Sem Pareto (74 categorias),Random Forest
2018-08-01,perfumaria,218,213.145,4.85499999999999,4.85499999999999,Sem Pareto (74 categorias),Random Forest
2018-06-01,pet_shop,178,163.37,14.629999999999995,14.629999999999995,Sem Pareto (74 categorias),Random Forest
2018-07-01,pet_shop,158,186.97,-28.97,28.97,Sem Pareto (74 categorias),Random Forest
2018-08-01,pet_shop,198,173.8,24.19999999999999,24.19999999999999,Sem Pareto (74 categorias),Random Forest
2018-06-01,portateis_casa_forno_e_cafe,3,12.31,-9.31,9.31,Sem Pareto (74 categorias),Random Forest
2018-07-01,portateis_casa_forno_e_cafe,15,5.685,9.315,9.315,Sem Pareto (74 categorias),Random Forest
2018-08-01,portateis_casa_forno_e_cafe,17,13.205,3.795,3.795,Sem Pareto (74 categorias),Random Forest
2018-06-01,portateis_cozinha_e_preparadores_de_alimentos,0,0.905,-0.905,0.905,Sem Pareto (74 categorias),Random Forest
2018-07-01,portateis_cozinha_e_preparadores_de_alimentos,8,0.865,7.135,7.135,Sem Pareto (74 categorias),Random Forest
2018-08-01,portateis_cozinha_e_preparadores_de_alimentos,4,7.09,-3.09,3.09,Sem Pareto (74 categorias),Random Forest
2018-06-01,relogios_presentes,477,614.025,-137.02499999999998,137.02499999999998,Sem Pareto (74 categorias),Random Forest
2018-07-01,relogios_presentes,521,600.33,-79.33000000000004,79.33000000000004,Sem Pareto (74 categorias),Random Forest
2018-08-01,relogios_presentes,411,566.48,-155.48000000000002,155.48000000000002,Sem Pareto (74 categorias),Random Forest
2018-06-01,seguros_e_servicos,0,0.205,-0.205,0.205,Sem Pareto (74 categorias),Random Forest
2018-07-01,seguros_e_servicos,0,0.235,-0.235,0.235,Sem Pareto (74 categorias),Random Forest
2018-08-01,seguros_e_servicos,0,0.145,-0.145,0.145,Sem Pareto (74 categorias),Random Forest
2018-06-01,sinalizacao_e_seguranca,27,21.705,5.295000000000002,5.295000000000002,Sem Pareto (74 categorias),Random Forest
2018-07-01,sinalizacao_e_seguranca,29,25.695,3.305,3.305,Sem Pareto (74 categorias),Random Forest
2018-08-01,sinalizacao_e_seguranca,22,26.86,-4.859999999999999,4.859999999999999,Sem Pareto (74 categorias),Random Forest
2018-06-01,tablets_impressao_imagem,1,1.475,-0.4750000000000001,0.4750000000000001,Sem Pareto (74 categorias),Random Forest
2018-07-01,tablets_impressao_imagem,0,0.485,-0.485,0.485,Sem Pareto (74 categorias),Random Forest
2018-08-01,tablets_impressao_imagem,0,0.36,-0.36,0.36,Sem Pareto (74 categorias),Random Forest
2018-06-01,telefonia,216,278.51,-62.50999999999999,62.50999999999999,Sem Pareto (74 categorias),Random Forest
2018-07-01,telefonia,221,234.94,-13.939999999999998,13.939999999999998,Sem Pareto (74 categorias),Random Forest
2018-08-01,telefonia,271,235.34,35.66,35.66,Sem Pareto (74 categorias),Random Forest
2018-06-01,telefonia_fixa,17,11.92,5.08,5.08,Sem Pareto (74 categorias),Random Forest
2018-07-01,telefonia_fixa,11,18.19,-7.190000000000001,7.190000000000001,Sem Pareto (74 categorias),Random Forest
2018-08-01,telefonia_fixa,10,15.785,-5.785,5.785,Sem Pareto (74 categorias),Random Forest
2018-06-01,utilidades_domesticas,577,609.74,-32.74000000000001,32.74000000000001,Sem Pareto (74 categorias),Random Forest
2018-07-01,utilidades_domesticas,564,591.14,-27.139999999999983,27.139999999999983,Sem Pareto (74 categorias),Random Forest
2018-08-01,utilidades_domesticas,616,577.565,38.434999999999945,38.434999999999945,Sem Pareto (74 categorias),Random Forest
2018-06-01,agro_industria_e_comercio,10,13.374130236943063,-3.3741302369430635,3.3741302369430635,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,agro_industria_e_comercio,27,13.225834662264946,13.774165337735054,13.774165337735054,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,agro_industria_e_comercio,18,24.110849891161887,-6.110849891161887,6.110849891161887,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,alimentos,24,39.32732118753945,-15.327321187539448,15.327321187539448,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,alimentos,64,34.40884879459078,29.59115120540922,29.59115120540922,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,alimentos,115,59.29906020061042,55.70093979938958,55.70093979938958,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,alimentos_bebidas,11,19.32391508169322,-8.323915081693219,8.323915081693219,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,alimentos_bebidas,17,17.504655750078847,-0.5046557500788467,0.5046557500788467,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,alimentos_bebidas,21,20.67814033859044,0.3218596614095581,0.3218596614095581,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,artes,28,29.466600281846414,-1.466600281846418,1.466600281846418,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,artes,21,34.035183805204255,-13.035183805204255,13.035183805204255,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,artes,18,26.11899405396313,-8.118994053963132,8.118994053963132,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,artes_e_artesanato,0,1.3720022768964075,-1.3720022768964075,1.3720022768964075,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,artes_e_artesanato,11,2.754707111556106,8.245292888443894,8.245292888443894,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,artes_e_artesanato,9,8.111658889728039,0.8883411102719609,0.8883411102719609,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,artigos_de_festas,2,3.003280600531267,-1.003280600531267,1.003280600531267,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,artigos_de_festas,2,4.199687797699311,-2.199687797699311,2.199687797699311,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,artigos_de_festas,14,4.199687797699311,9.800312202300688,9.800312202300688,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,artigos_de_natal,7,9.446052010443848,-2.4460520104438483,2.4460520104438483,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,artigos_de_natal,8,9.448736918394998,-1.4487369183949976,1.4487369183949976,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,artigos_de_natal,10,9.448736918394998,0.5512630816050024,0.5512630816050024,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,audio,20,23.14390727291219,-3.143907272912191,3.143907272912191,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,audio,22,23.092781284765454,-1.092781284765458,1.092781284765458,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,audio,26,22.29900186274416,3.7009981372558407,3.7009981372558407,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,automotivo,295,296.4615686219065,-1.4615686219065085,1.4615686219065085,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,automotivo,341,319.3895648815702,21.61043511842979,21.61043511842979,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,automotivo,370,318.5957854595489,51.40421454045111,51.40421454045111,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,bebes,223,243.91192803459495,-20.91192803459498,20.91192803459498,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,bebes,214,242.26840215468317,-28.268402154683145,28.268402154683145,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,bebes,212,241.47462273266183,-29.474622732661857,29.474622732661857,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,bebidas,33,45.58461948558431,-12.584619485584303,12.584619485584303,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,bebidas,16,50.03625888526975,-34.036258885269746,34.036258885269746,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,bebidas,27,29.720987909321533,-2.720987909321533,2.720987909321533,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,beleza_saude,875,638.2353988438757,236.7646011561243,236.7646011561243,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,beleza_saude,770,602.5772261975103,167.4227738024897,167.4227738024897,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,beleza_saude,835,593.9308438434118,241.06915615658815,241.06915615658815,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,brinquedos,190,229.06554936198515,-39.06554936198515,39.06554936198515,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,brinquedos,154,232.89326598534575,-78.89326598534578,78.89326598534578,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,brinquedos,165,190.26424312510585,-25.26424312510585,25.26424312510585,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,cama_mesa_banho,764,700.7156617848584,63.28433821514159,63.28433821514159,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,cama_mesa_banho,617,719.6476749367318,-102.64767493673185,102.64767493673185,Sem Pareto (74 categorias),Gradient Boosting
2018-08-01,cama_mesa_banho,655,643.1787721441395,11.821227855860457,11.821227855860457,Sem Pareto (74 categorias),Gradient Boosting
2018-06-01,casa_conforto,16,17.749210326196728,-1.749210326196728,1.749210326196728,Sem Pareto (74 categorias),Gradient Boosting
2018-07-01,casa_conforto,23,17.83410192632024,5.16589807367976,5.16589807367976,Sem Pareto (74 categorias),Gradient Boosting
